GeneSymbol_Human,HumanEnsembl,MouseEnsembl,MacaqueEnsembl,Source,Daneman_Filter,Mouse_OrthoType,Macaque_OrthoType,Human_BBB_Datasets_N,PctId_Human_Mouse,PctId_Human_Macaque,dN_Human_Mouse,dS_Human_Mouse,dNdS_Human_Mouse,dN_Human_Macaque,dS_Human_Macaque,dNdS_Human_Macaque,Gene_Set,dN_Human_Mouse_v2,dS_Human_Mouse_v2,dNdS_Human_Mouse_v2,dN_Human_Macaque_v2,dS_Human_Macaque_v2,dNdS_Human_Macaque_v2
NA,ENSG00000084623,ENSMUSG00000028798,NA,Liver_Control,NA,ortholog_one2one,NA,NA,66.13515565679575,NA,0.08083137601314712,0.4855709370737489,0.16646666808411226,NA,NA,NA,Liver_Control,0.0407781704405393,0.46447792596305826,0.08779355952382234,NA,NA,NA
NA,ENSG00000084652,ENSMUSG00000053841,NA,Liver_Control,NA,ortholog_one2one,NA,NA,85.01199040767386,NA,0.20857838085909244,0.9087978987855077,0.2295101926818172,NA,NA,NA,Liver_Control,0.059992208763626556,0.5037311424293043,0.11909569155146311,NA,NA,NA
NA,ENSG00000084733,ENSMUSG00000020671,NA,Liver_Control,NA,ortholog_one2one,NA,NA,95.35655058043118,NA,0,0.20908660262801,0,NA,NA,NA,Liver_Control,0,0.20908660262801,0,NA,NA,NA
NA,ENSG00000084734,ENSMUSG00000059434,NA,Liver_Control,NA,ortholog_one2one,NA,NA,85.19701810436635,NA,0.07189179039699058,0.4827866271836119,0.14891006989232308,NA,NA,NA,Liver_Control,0.06678527976436334,0.4821025542326212,0.13852919711381265,NA,NA,NA
NA,ENSG00000084754,ENSMUSG00000025745,NA,Liver_Control,NA,ortholog_one2one,NA,NA,82.42959226565785,NA,0.11936601795479952,0.5017011125768756,0.23792256975812284,NA,NA,NA,Liver_Control,0.07496318849537395,0.4346216460314822,0.17247918777138846,NA,NA,NA
NA,ENSG00000084764,ENSMUSG00000029166,NA,Liver_Control,NA,ortholog_one2one,NA,NA,91.96217494089836,NA,0.00358684635917832,0.3725366215401101,0.00962817116972252,NA,NA,NA,Liver_Control,0.0036043843640189035,0.3725366215401101,0.00967524843361159,NA,NA,NA
NA,ENSG00000084774,ENSMUSG00000013629,NA,Liver_Control,NA,ortholog_one2one,NA,NA,88.70919436957173,NA,0.0238274597079552,0.4304687149293005,0.05535236099995928,NA,NA,NA,Liver_Control,0.023839538471204083,0.43063062909053673,0.05535959790308368,NA,NA,NA
NA,ENSG00000085063,ENSMUSG00000068686,NA,Liver_Control,NA,ortholog_one2many,NA,NA,56.8922305764411,NA,2.1156286667289015,9.999999,0.21156288782917892,NA,NA,NA,Liver_Control,0.5053789828032073,1.0251666814047575,0.49297250093097095,NA,NA,NA
NA,ENSG00000085224,ENSMUSG00000031229,NA,Liver_Control,NA,ortholog_one2one,NA,NA,85.45237146273416,NA,1.6625928694083516,9.999999,0.1662593035667655,NA,NA,NA,Liver_Control,0.08070676006337302,0.3597364954100408,0.22434965896740752,NA,NA,NA
NA,ENSG00000085365,ENSMUSG00000021687,NA,Liver_Control,NA,ortholog_one2one,NA,NA,86.4306784660767,NA,0.0076933780308572,0.7797925944808154,0.00986592856268331,NA,NA,NA,Liver_Control,0.00771885649122726,0.774894064216337,0.009961176433882566,NA,NA,NA
NA,ENSG00000085415,ENSMUSG00000079614,NA,Liver_Control,NA,ortholog_one2one,NA,NA,76.30331753554502,NA,0.02700418226512083,0.4931561808038415,0.05475787046023469,NA,NA,NA,Liver_Control,0.021352704662415248,0.48460433109766415,0.04406214161159025,NA,NA,NA
NA,ENSG00000085449,ENSMUSG00000073643,NA,Liver_Control,NA,ortholog_one2one,NA,NA,88.88888888888889,NA,0.0107514985326162,0.5830661182509175,0.01843958720302349,NA,NA,NA,Liver_Control,0.01078947806254252,0.5830661182509175,0.018504724807040428,NA,NA,NA
NA,ENSG00000085552,ENSMUSG00000037995,NA,Liver_Control,NA,ortholog_one2one,NA,NA,85.84745762711864,NA,0.07058233443656271,0.4085710536017783,0.17275412395063394,NA,NA,NA,Liver_Control,0.07067413899988653,0.4085710536017783,0.1729788206405108,NA,NA,NA
NA,ENSG00000085719,ENSMUSG00000028228,NA,Liver_Control,NA,ortholog_one2one,NA,NA,89.2812887236679,NA,0.03137462427078748,0.37025754319718446,0.08473729933998565,NA,NA,NA,Liver_Control,0.030431190602478522,0.3680735731679372,0.0826769233676931,NA,NA,NA
NA,ENSG00000085760,ENSMUSG00000020459,NA,Liver_Control,NA,ortholog_one2one,NA,NA,85.43956043956044,NA,0.10369475156528712,0.3627630310414161,0.28584707561738415,NA,NA,NA,Liver_Control,0.10386238669007936,0.363118384153042,0.28602899556389555,NA,NA,NA
NA,ENSG00000085788,ENSMUSG00000061313,NA,Liver_Control,NA,ortholog_one2one,NA,NA,86.79775280898876,NA,0.33254468274251103,0.7762156079478013,0.42841792839197057,NA,NA,NA,Liver_Control,0.05117074553425173,0.3932206582705683,0.13013239375394675,NA,NA,NA
NA,ENSG00000085832,ENSMUSG00000028552,NA,Liver_Control,NA,ortholog_one2one,NA,NA,89.00747065101388,NA,0.7060797029169958,1.0507716925005428,0.6719630039107007,NA,NA,NA,Liver_Control,0.058324147936892654,0.2773640897828711,0.21028009784017299,NA,NA,NA
NA,ENSG00000085871,ENSMUSG00000074604,NA,Liver_Control,NA,ortholog_one2one,NA,NA,80.4054054054054,NA,0.14009424117203906,0.5215194944272572,0.26862704590917214,NA,NA,NA,Liver_Control,0.1412770420175663,0.5245799041714314,0.2693146285134806,NA,NA,NA
NA,ENSG00000085872,ENSMUSG00000052488,NA,Liver_Control,NA,ortholog_one2one,NA,NA,84.55571227080395,NA,0.6056211530394604,1.3835144505598231,0.4377411112651573,NA,NA,NA,Liver_Control,0.023413294352490274,0.7355968157913821,0.031828977300970764,NA,NA,NA
NA,ENSG00000085982,ENSMUSG00000005501,NA,Liver_Control,NA,ortholog_one2one,NA,NA,83.4679590737749,NA,0.5152955019784314,1.0367757289596733,0.4970173274556609,NA,NA,NA,Liver_Control,0.11681227489148846,0.40877280125076976,0.28576332508930224,NA,NA,NA
NA,ENSG00000085998,ENSMUSG00000028700,NA,Liver_Control,NA,ortholog_one2one,NA,NA,80.3293279928794,NA,0.04946773104613691,0.38276672634034903,0.1292372812002241,NA,NA,NA,Liver_Control,0.028578081942960184,0.36814812883332243,0.07762658480303941,NA,NA,NA
NA,ENSG00000086015,ENSMUSG00000003810,NA,Liver_Control,NA,ortholog_one2one,NA,NA,85.53528653031141,NA,2.2172571116804596,9.999999,0.2217257333406193,NA,NA,NA,Liver_Control,0.06739259579611226,0.4173535269461466,0.1614760423596667,NA,NA,NA
NA,ENSG00000086061,ENSMUSG00000028410,NA,Liver_Control,NA,ortholog_one2one,NA,NA,92.04355108877722,NA,0.00191809338706528,0.3769469940809478,0.00508849630633579,NA,NA,NA,Liver_Control,0.0019236275149087383,0.37758946946866156,0.00509449460445928,NA,NA,NA
NA,ENSG00000086062,ENSMUSG00000028413,NA,Liver_Control,NA,ortholog_one2one,NA,NA,86.41666666666667,NA,0.9402106768372394,1.2520323044816273,0.7509476181020026,NA,NA,NA,Liver_Control,0.07248812337461935,0.38857287445677635,0.18654962335175226,NA,NA,NA
NA,ENSG00000086065,ENSMUSG00000028419,NA,Liver_Control,NA,ortholog_one2one,NA,NA,87.87878787878788,NA,0.00649510147552565,0.5894917894373565,0.01101813730387142,NA,NA,NA,Liver_Control,0.006526949386558934,0.5925282870314017,0.011015422435373167,NA,NA,NA
NA,ENSG00000086102,ENSMUSG00000028423,NA,Liver_Control,NA,ortholog_one2one,NA,NA,87.1840618495391,NA,1.899535694138614,9.999999,0.18995358840922025,NA,NA,NA,Liver_Control,0.061393316046708044,0.38220646211597964,0.160628670972283,NA,NA,NA
NA,ENSG00000086189,ENSMUSG00000021692,NA,Liver_Control,NA,ortholog_one2one,NA,NA,87.42138364779875,NA,0.03515455444149508,0.5014643702243302,0.07010379306862556,NA,NA,NA,Liver_Control,0.027013195607053515,0.48248586326580045,0.05598753800621098,NA,NA,NA
NA,ENSG00000086200,ENSMUSG00000042590,NA,Liver_Control,NA,ortholog_one2one,NA,NA,86.11382113821138,NA,2.596553667075283,9.999999,0.2596553926730676,NA,NA,NA,Liver_Control,0.01606663701896408,0.39600528979684146,0.04057177374374615,NA,NA,NA
NA,ENSG00000086205,ENSMUSG00000001773,NA,Liver_Control,NA,ortholog_one2one,NA,NA,84.4621513944223,NA,9.999999,9.999999,1,NA,NA,NA,Liver_Control,0.08312219698454817,0.5222557565448396,0.15915994403675188,NA,NA,NA
NA,ENSG00000086232,ENSMUSG00000029613,NA,Liver_Control,NA,ortholog_one2one,NA,NA,81.98626518753302,NA,0.6754052999051581,1.842880929765476,0.36649426937806,NA,NA,NA,Liver_Control,0.09842364103815104,0.5568852968536949,0.17673952175470872,NA,NA,NA
NA,ENSG00000086289,ENSMUSG00000002808,NA,Liver_Control,NA,ortholog_one2one,NA,NA,82.37037037037037,NA,0.11561169562614863,0.5383658427558318,0.2147455994502658,NA,NA,NA,Liver_Control,0.11638649928685471,0.5383658427558318,0.2161847763058032,NA,NA,NA
NA,ENSG00000086300,ENSMUSG00000038301,NA,Liver_Control,NA,ortholog_one2one,NA,NA,79.61309523809524,NA,0.4546637502188573,1.29515177430256,0.351050555803542,NA,NA,NA,Liver_Control,0.025448597577416215,0.5101400942303775,0.0498855076580664,NA,NA,NA
NA,ENSG00000086475,ENSMUSG00000026662,NA,Liver_Control,NA,ortholog_one2one,NA,NA,89.82188295165395,NA,0.00217300680788426,0.5034504156998368,0.00431622805368748,NA,NA,NA,Liver_Control,0.0021793536160325507,0.5045511622725092,0.004319390735751545,NA,NA,NA
NA,ENSG00000086504,ENSMUSG00000024181,NA,Liver_Control,NA,ortholog_one2one,NA,NA,83.0749354005168,NA,0.09548105880283012,0.5750738689781716,0.16603268545741268,NA,NA,NA,Liver_Control,0.09230427615060949,0.5645154965684593,0.16351061522970195,NA,NA,NA
NA,ENSG00000086544,ENSMUSG00000003752,NA,Liver_Control,NA,ortholog_one2one,NA,NA,80.37790697674419,NA,1.2685216632827772,1.55003014466879,0.8183851569892111,NA,NA,NA,Liver_Control,0.14676733190984093,0.4511103731132362,0.32534683451626123,NA,NA,NA
NA,ENSG00000086589,ENSMUSG00000024604,NA,Liver_Control,NA,ortholog_one2one,NA,NA,90.02375296912113,NA,2.7602920711672645e-4,0.5007059365567892,5.512800767150874e-4,NA,NA,NA,Liver_Control,2.767528434753557e-4,0.5015991117743576,5.517410955860144e-4,NA,NA,NA
NA,ENSG00000086598,ENSMUSG00000029390,NA,Liver_Control,NA,ortholog_one2one,NA,NA,91.5841584158416,NA,0.00508910247082764,0.3546159836101192,0.01435102394150069,NA,NA,NA,Liver_Control,0.005115134138489871,0.35663763044593483,0.01434266522041989,NA,NA,NA
NA,ENSG00000086619,ENSMUSG00000057069,NA,Liver_Control,NA,ortholog_one2one,NA,NA,81.44399460188934,NA,0.05755158388081398,0.5867900450416933,0.09807866436576096,NA,NA,NA,Liver_Control,0.05526083761711595,0.5915996605243904,0.09340917736182112,NA,NA,NA
NA,ENSG00000086666,ENSMUSG00000030629,NA,Liver_Control,NA,ortholog_one2one,NA,NA,87.5,NA,0.41600450828304114,0.7969869553220379,0.5219715398164159,NA,NA,NA,Liver_Control,0.02507684554055955,0.18149854124696574,0.13816554870508513,NA,NA,NA
NA,ENSG00000086696,ENSMUSG00000031844,NA,Liver_Control,NA,ortholog_one2one,NA,NA,70.34188034188034,NA,1.4213434384702746,2.205204769586532,0.6445403429527188,NA,NA,NA,Liver_Control,0.268725618833563,0.6642762694905759,0.4045389413649307,NA,NA,NA
NA,ENSG00000086758,ENSMUSG00000025261,NA,Liver_Control,NA,ortholog_one2one,NA,NA,91.9348702731492,NA,0.4840313538577403,1.0611788670226971,0.4561260772331113,NA,NA,NA,Liver_Control,0.010842971389027881,0.2987902173623864,0.036289579641347595,NA,NA,NA
NA,ENSG00000086827,ENSMUSG00000032264,NA,Liver_Control,NA,ortholog_one2one,NA,NA,84.95726495726495,NA,0.07552265149325299,0.5041154624766182,0.1498122099294978,NA,NA,NA,Liver_Control,0.07563501639143433,0.5045888435585435,0.14989434934397036,NA,NA,NA
NA,ENSG00000086848,ENSMUSG00000032059,NA,Liver_Control,NA,ortholog_one2one,NA,NA,86.12004287245445,NA,0.3921563740610057,1.0485883491299486,0.37398505751698646,NA,NA,NA,Liver_Control,0.02786662701936872,0.50621379969195,0.05504912555984567,NA,NA,NA
NA,ENSG00000087008,ENSMUSG00000029098,NA,Liver_Control,NA,ortholog_one2one,NA,NA,76.22444127436995,NA,0.16712457526369642,0.7695246730367005,0.2171789691995046,NA,NA,NA,Liver_Control,0.1674253846451625,0.77037875684348,0.2173286622429268,NA,NA,NA
NA,ENSG00000087074,ENSMUSG00000040435,NA,Liver_Control,NA,ortholog_one2one,NA,NA,58.58725761772853,NA,1.8244832354895475,9.999999,0.18244834179378897,NA,NA,NA,Liver_Control,0.409156388719054,0.811829557706079,0.5039929685181384,NA,NA,NA
NA,ENSG00000087076,ENSMUSG00000030825,NA,Liver_Control,NA,ortholog_one2one,NA,NA,81.8734793187348,NA,0.11013125312015634,0.486936147873233,0.22617185764739625,NA,NA,NA,Liver_Control,0.10487243770482296,0.4870653841524998,0.21531490661629013,NA,NA,NA
NA,ENSG00000087086,ENSMUSG00000050708,NA,Liver_Control,NA,ortholog_one2many,NA,NA,81.52173913043478,NA,0.15924622086646545,0.49757792971715065,0.3200427739168201,NA,NA,NA,Liver_Control,0.09533633610067709,0.4295738902922388,0.22193233400619355,NA,NA,NA
NA,ENSG00000087087,ENSMUSG00000037364,NA,Liver_Control,NA,ortholog_one2one,NA,NA,87.72329912580767,NA,0.5955178429839962,1.4945604413223093,0.3984568482604244,NA,NA,NA,Liver_Control,0.00992635796436708,0.5747212272176667,0.017271604900383514,NA,NA,NA
NA,ENSG00000087088,ENSMUSG00000003873,NA,Liver_Control,NA,ortholog_one2one,NA,NA,74.88584474885845,NA,0.17296613570495117,0.5063728188071892,0.34157863392507887,NA,NA,NA,Liver_Control,0.1627295604487991,0.5061977765599055,0.32147426951319497,NA,NA,NA
NA,ENSG00000087095,ENSMUSG00000017376,NA,Liver_Control,NA,ortholog_one2one,NA,NA,94.44444444444444,NA,9.78952833528706e-4,0.22801580490574752,0.00429335516427628,NA,NA,NA,Liver_Control,9.818363488799367e-4,0.22801580490574752,0.004306001284804744,NA,NA,NA
NA,ENSG00000087116,ENSMUSG00000036545,NA,Liver_Control,NA,ortholog_one2one,NA,NA,86.61179698216735,NA,2.020248266070075,9.999999,0.20202484680949215,NA,NA,NA,Liver_Control,0.06037618936117625,0.43688784484785687,0.1381960841281859,NA,NA,NA
NA,ENSG00000087152,ENSMUSG00000059995,NA,Liver_Control,NA,ortholog_one2one,NA,NA,93.6150234741784,NA,0.00290487382066057,0.2819984190238055,0.01030102874589292,NA,NA,NA,Liver_Control,0.0029175866883611066,0.2819984190238055,0.01034611008976902,NA,NA,NA
NA,ENSG00000087206,ENSMUSG00000025878,NA,Liver_Control,NA,ortholog_one2one,NA,NA,84.01639344262296,NA,0.4876756934133327,0.8073529858235842,0.6040427198220525,NA,NA,NA,Liver_Control,0.12982562582540508,0.24337840143134182,0.5334311716318405,NA,NA,NA
NA,ENSG00000087237,NA,NA,Liver_Control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liver_Control,NA,NA,NA,NA,NA,NA
NA,ENSG00000087266,ENSMUSG00000054520,NA,Liver_Control,NA,ortholog_one2one,NA,NA,83.6295099623048,NA,1.5476429656493425,9.999999,0.15476431204136545,NA,NA,NA,Liver_Control,0.07769576755091932,0.5286911014856085,0.1469587200022777,NA,NA,NA
NA,ENSG00000087269,ENSMUSG00000036693,NA,Liver_Control,NA,ortholog_one2one,NA,NA,81.52006172839506,NA,0.9920610785964704,9.999999,0.0992061177802588,NA,NA,NA,Liver_Control,0.10406272182270791,0.5712752949674811,0.18215862429099355,NA,NA,NA
NA,ENSG00000087274,ENSMUSG00000029106,NA,Liver_Control,NA,ortholog_one2one,NA,NA,81.54166666666667,NA,0.34557500660228974,0.8575505827801582,0.40297915194919925,NA,NA,NA,Liver_Control,0.03948988527295068,0.40014593470764903,0.09868870791303282,NA,NA,NA
NA,ENSG00000087299,ENSMUSG00000020988,NA,Liver_Control,NA,ortholog_one2one,NA,NA,84.15770609318996,NA,2.049778498061442,9.999999,0.20497787030393128,NA,NA,NA,Liver_Control,0.09854224510214726,0.43155442975766567,0.22834256424498414,NA,NA,NA
NA,ENSG00000087302,ENSMUSG00000021807,NA,Liver_Control,NA,ortholog_one2one,NA,NA,92.38095238095238,NA,0.01480968530007963,0.2954772114066434,0.05012124363018357,NA,NA,NA,Liver_Control,0.014892044025316239,0.2954772114066434,0.05039997485566297,NA,NA,NA
NA,ENSG00000087338,ENSMUSG00000001157,NA,Liver_Control,NA,ortholog_one2many,NA,NA,85.38899430740038,NA,1.7062391040547795,9.999999,0.1706239274678707,NA,NA,NA,Liver_Control,0.04669474123211832,0.5265789291203629,0.08867567357873726,NA,NA,NA
NA,ENSG00000087365,ENSMUSG00000024853,NA,Liver_Control,NA,ortholog_one2one,NA,NA,87.98363095238095,NA,1.0176793856788882,2.253912121431872,0.4515168874607115,NA,NA,NA,Liver_Control,0.011309743858274289,0.46206056874059,0.024476756129830687,NA,NA,NA
NA,ENSG00000087460,ENSMUSG00000027523,NA,Liver_Control,NA,ortholog_one2one,NA,NA,75.06584723441615,NA,1.6654892520351994,9.999999,0.16654894185841412,NA,NA,NA,Liver_Control,0.16858187178199086,0.3941304773022013,0.4277311232968415,NA,NA,NA
NA,ENSG00000087470,ENSMUSG00000022789,NA,Liver_Control,NA,ortholog_one2one,NA,NA,87.28888888888889,NA,1.408088621772324,9.999999,0.14080887625812,NA,NA,NA,Liver_Control,0.013096492097551291,0.368830008450259,0.03550820648401093,NA,NA,NA
NA,ENSG00000087502,ENSMUSG00000030304,NA,Liver_Control,NA,ortholog_one2one,NA,NA,91.35802469135804,NA,0.02180293044440997,0.33957273817121225,0.06420695183550616,NA,NA,NA,Liver_Control,0.021866750711829253,0.33623417813744366,0.06503428899750549,NA,NA,NA
NA,ENSG00000087884,ENSMUSG00000035642,NA,Liver_Control,NA,ortholog_one2one,NA,NA,63.905325443786985,NA,9.999999,9.999999,1,NA,NA,NA,Liver_Control,0.04458903343314576,0.2831759838342972,0.15746050505200118,NA,NA,NA
NA,ENSG00000088205,ENSMUSG00000001674,NA,Liver_Control,NA,ortholog_one2one,NA,NA,82.09325396825396,NA,1.2824525860752074,3.999989966234328,0.3206139507601151,NA,NA,NA,Liver_Control,0.0720750476553352,0.6120597364104855,0.11775819150926337,NA,NA,NA
NA,ENSG00000088247,ENSMUSG00000007670,NA,Liver_Control,NA,ortholog_one2one,NA,NA,87.89497107254117,NA,1.2291672757221952,9.999999,0.1229167398638935,NA,NA,NA,Liver_Control,0.007687430666360649,0.6055780994712301,0.012694367040474297,NA,NA,NA
NA,ENSG00000088256,ENSMUSG00000034781,NA,Liver_Control,NA,ortholog_one2one,NA,NA,89.62962962962963,NA,0.01246351976249409,0.6723861384338636,0.01853625327780312,NA,NA,NA,Liver_Control,0.01251427372731791,0.6723861384338636,0.0186117366376208,NA,NA,NA
NA,ENSG00000088298,ENSMUSG00000038312,NA,Liver_Control,NA,ortholog_one2one,NA,NA,88.39080459770115,NA,0.09854267284845362,0.5375449380028438,0.1833198787334359,NA,NA,NA,Liver_Control,0.030316574687744666,0.43406518541357464,0.0698433684766937,NA,NA,NA
NA,ENSG00000088356,ENSMUSG00000027472,NA,Liver_Control,NA,ortholog_one2one,NA,NA,88.30845771144278,NA,0.04168044724405831,0.3912217008270805,0.10653920055033198,NA,NA,NA,Liver_Control,0.04211101829593386,0.3912217008270805,0.10763978124655942,NA,NA,NA
NA,ENSG00000088386,ENSMUSG00000025557,NA,Liver_Control,NA,ortholog_one2one,NA,NA,83.14553990610328,NA,0.36212199386423305,1.0236677210168283,0.3537495482465057,NA,NA,NA,Liver_Control,0.0833585725471615,0.6001559726078318,0.13889484792586018,NA,NA,NA
NA,ENSG00000088387,ENSMUSG00000025558,NA,Liver_Control,NA,ortholog_one2one,NA,NA,86.44014472235331,NA,2.0059622898127545,9.999999,0.20059624904090032,NA,NA,NA,Liver_Control,0.023819125292793897,0.5612060442836982,0.0424427454682811,NA,NA,NA
NA,ENSG00000088448,ENSMUSG00000031508,NA,Liver_Control,NA,ortholog_one2one,NA,NA,82.34362628661916,NA,2.86461750391772,9.999999,0.2864617790379499,NA,NA,NA,Liver_Control,0.11674012707940579,0.43438639412475366,0.2687471998625228,NA,NA,NA
NA,ENSG00000088451,ENSMUSG00000022130,NA,Liver_Control,NA,ortholog_one2one,NA,NA,85.3932584269663,NA,0.04817060767113451,0.5452332204137762,0.08834862929771219,NA,NA,NA,Liver_Control,0.04673709932749396,0.5408434212524632,0.0864152127787042,NA,NA,NA
NA,ENSG00000088682,ENSMUSG00000031782,NA,Liver_Control,NA,ortholog_one2one,NA,NA,88.02083333333333,NA,1.4411194595124863,1.8817489812908743,0.7658404355951253,NA,NA,NA,Liver_Control,0.03809160538849093,0.347570488371727,0.10959390012351082,NA,NA,NA
NA,ENSG00000088766,ENSMUSG00000027357,NA,Liver_Control,NA,ortholog_one2one,NA,NA,86.07456140350877,NA,0.975926905651504,1.2716438943407358,0.7674529874241705,NA,NA,NA,Liver_Control,0.07361214097267244,0.369382524628346,0.1992843084462029,NA,NA,NA
NA,ENSG00000088812,ENSMUSG00000027312,NA,Liver_Control,NA,ortholog_one2one,NA,NA,89.6415270018622,NA,2.7091282697502113,9.999999,0.2709128540663065,NA,NA,NA,Liver_Control,0.03511646457503801,0.34347712526682694,0.10223814627468457,NA,NA,NA
NA,ENSG00000088833,ENSMUSG00000027455,NA,Liver_Control,NA,ortholog_one2one,NA,NA,91.86773905272564,NA,0.01783789910860646,0.28955785984679816,0.06160391956911235,NA,NA,NA,Liver_Control,0.01789128582079752,0.29010919033221294,0.061670868821183014,NA,NA,NA
NA,ENSG00000088888,ENSMUSG00000037523,NA,Liver_Control,NA,ortholog_one2one,NA,NA,64.14978514426028,NA,0.9292550685568062,1.8131396695743092,0.5125115754457998,NA,NA,NA,Liver_Control,0.34214296128939814,0.5885807996141056,0.5813016012648037,NA,NA,NA
NA,ENSG00000088926,ENSMUSG00000031645,NA,Liver_Control,NA,ortholog_one2one,NA,NA,80.89171974522293,NA,0.5466919919465729,1.2008846257808914,0.4552410616391055,NA,NA,NA,Liver_Control,0.12057137128014218,0.5847532276085946,0.20619188674379887,NA,NA,NA
NA,ENSG00000088930,ENSMUSG00000027433,NA,Liver_Control,NA,ortholog_one2one,NA,NA,92.22689075630252,NA,0.03829729834035497,0.32257246785771854,0.118724634481971,NA,NA,NA,Liver_Control,0.020094772395532493,0.2893998405872813,0.06943601750005811,NA,NA,NA
NA,ENSG00000088970,ENSMUSG00000074749,NA,Liver_Control,NA,ortholog_one2one,NA,NA,75.86044318717586,NA,2.3874449753757387,9.999999,0.238744521412026,NA,NA,NA,Liver_Control,0.18664296320308765,0.3120685196659263,0.5980832780021885,NA,NA,NA
NA,ENSG00000088986,ENSMUSG00000009013,NA,Liver_Control,NA,ortholog_one2one,NA,NA,92.96296296296296,NA,0,0.31930720131561396,0,NA,NA,NA,Liver_Control,0,0.32259047728231527,0,NA,NA,NA
NA,ENSG00000089009,ENSMUSG00000029614,NA,Liver_Control,NA,ortholog_one2one,NA,NA,81.71683389074694,NA,2.3733799197090946,9.999999,0.237338015704711,NA,NA,NA,Liver_Control,0.052014392890025705,0.5985857934459591,0.08689546838488678,NA,NA,NA
NA,ENSG00000089022,ENSMUSG00000029454,NA,Liver_Control,NA,ortholog_one2one,NA,NA,90.64697609001406,NA,0.01490906134366745,0.3834324817583224,0.0388831464546205,NA,NA,NA,Liver_Control,0.01494279543344095,0.38084646263552496,0.039235746946510046,NA,NA,NA
NA,ENSG00000089048,ENSMUSG00000045624,NA,Liver_Control,NA,ortholog_one2one,NA,NA,84.5224171539961,NA,1.0802888872489702,9.999999,0.10802889952778696,NA,NA,NA,Liver_Control,0.10441299035421236,0.387039027156316,0.26977380322951877,NA,NA,NA
NA,ENSG00000089050,ENSMUSG00000027428,NA,Liver_Control,NA,ortholog_one2one,NA,NA,91.97860962566844,NA,0.03927837610571515,0.21770714688559367,0.18041840457518907,NA,NA,NA,Liver_Control,0.0395120029598251,0.21863957295590006,0.1807175271413228,NA,NA,NA
NA,ENSG00000089053,ENSMUSG00000029472,NA,Liver_Control,NA,ortholog_one2one,NA,NA,88.31569664902999,NA,9.999999,9.999999,1,NA,NA,NA,Liver_Control,0.025899875155026623,0.3698372941123108,0.07003045816996878,NA,NA,NA
