GeneSymbol_Human,HumanEnsembl,MouseEnsembl,MacaqueEnsembl,Source,Daneman_Filter,Mouse_OrthoType,Macaque_OrthoType,Human_BBB_Datasets_N,PctId_Human_Mouse,PctId_Human_Macaque,dN_Human_Mouse,dS_Human_Mouse,dNdS_Human_Mouse,dN_Human_Macaque,dS_Human_Macaque,dNdS_Human_Macaque,Gene_Set
FYN,ENSG00000010810,ENSMUSG00000019843,ENSMMUG00000017017,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,93.18463444857497,90.28248587570621,0.003838790456885328,0.2948588289495707,0.013019079233818266,0.44887619248797456,0.5989191568570276,0.7494770994528884,BBB
FZD4,ENSG00000174804,ENSMUSG00000049791,ENSMMUG00000004048,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,92.3172242874845,90.50925925925925,0.014115396218099095,0.3120151614746235,0.045239456157796724,0.03063889427840033,0.08365666663610496,0.3662456981662361,BBB
FZD6,ENSG00000164930,ENSMUSG00000022297,ENSMMUG00000019399,Munji,NA,ortholog_one2one,ortholog_one2one,2,82.62910798122066,98.63272041489863,0.15880075150564982,0.7114751210957484,0.22319930352740872,0.00822035749609893,0.02720521035739494,0.3021611444318227,BBB
GAB1,ENSG00000109458,ENSMUSG00000031714,ENSMMUG00000000828,Munji,NA,ortholog_one2one,ortholog_one2one,1,84.84848484848484,90.56047197640117,0.5212082432737245,1.3924781752679964,0.37430263003828607,2.1015322618098624,9.999999,0.21015324719631095,BBB
GABARAPL1,ENSG00000139112,ENSMUSG00000030161,ENSMMUG00000002197,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,69.84126984126983,97.27891156462584,0.15003216948955075,0.6129000318599952,0.24479060481403697,0.018937401839130272,0.05015554500841596,0.3775734434936881,BBB
GADD45G,ENSG00000130222,ENSMUSG00000021453,ENSMMUG00000048737,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,88.33333333333333,98.33333333333333,0.015563482758258317,0.5109775971783583,0.030458248745543016,0.0057366674335575215,0.05078127057509416,0.11296817445861798,BBB
GALT,ENSG00000213930,ENSMUSG00000036073,NA,Daneman,lung_only,ortholog_one2one,NA,1,82.80701754385964,NA,9.999999,2.9230410702209477,3.421094250736654,NA,NA,NA,BBB
GART,ENSG00000262473,NA,NA,Daneman,lung_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
GAS2L3,ENSG00000139354,ENSMUSG00000074802,ENSMMUG00000020360,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,78.60553963705826,96.69064748201438,9.999999,9.999999,1,0.022026754257824913,0.06464258283754748,0.3407468156583423,BBB
GAS6,ENSG00000183087,ENSMUSG00000031451,ENSMMUG00000007428,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,79.62690230731468,87.37251092763478,4.16272932666374,9.999999,0.41627297429367144,2.174759330609918,9.999999,0.21747595480858725,BBB
GATA2,ENSG00000179348,ENSMUSG00000015053,ENSMMUG00000021371,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,75.3623188405797,81.85507246376811,9.999999,9.999999,1,9.999999,9.999999,1,BBB
GBE1,ENSG00000114480,ENSMUSG00000022707,ENSMMUG00000015877,Munji,NA,ortholog_one2one,ortholog_one2one,1,86.7709815078236,95.37299338999055,0.05015564519781971,0.5043978040408407,0.09943668429166803,0.07083313328546878,0.14783829299761167,0.47912575185519146,BBB
GBP2,ENSG00000162645,ENSMUSG00000028270,NA,Daneman,liver_only,ortholog_one2many,NA,1,77.6463963963964,NA,0.1860800724694949,0.6365839543754609,0.292310340514401,NA,NA,NA,BBB
GBP2,ENSG00000162645,ENSMUSG00000040264,NA,Daneman,liver_only,ortholog_one2many,NA,1,77.87162162162163,NA,0.19542052255028752,0.554886413541369,0.35218112713029714,NA,NA,NA,BBB
GBP6,ENSG00000183347,ENSMUSG00000092021,ENSMMUG00000020157,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,75.60462670872765,95.6887486855941,2.28893018076638,9.999999,0.2288930409659421,0.0323930615175739,0.07677000401585793,0.4219494571197711,BBB
GBP6,ENSG00000183347,ENSMUSG00000034438,ENSMMUG00000020157,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,64.7739221871714,95.6887486855941,2.3118945412281215,9.999999,0.23118947724175987,0.0323930615175739,0.07677000401585793,0.4219494571197711,BBB
GBP6,ENSG00000183347,ENSMUSG00000029298,ENSMMUG00000020157,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,74.86855941114617,95.6887486855941,2.209984125929983,9.999999,0.22099843469284175,0.0323930615175739,0.07677000401585793,0.4219494571197711,BBB
GBP6,ENSG00000183347,ENSMUSG00000105096,ENSMMUG00000020157,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,75.34174553101998,95.6887486855941,2.196058516066514,9.999999,0.21960587356723874,0.0323930615175739,0.07677000401585793,0.4219494571197711,BBB
GBP6,ENSG00000183347,ENSMUSG00000079363,ENSMMUG00000020157,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,73.78238341968913,95.6887486855941,2.0492651763378924,9.999999,0.20492653812644304,0.0323930615175739,0.07677000401585793,0.4219494571197711,BBB
GBP6,ENSG00000183347,ENSMUSG00000104713,ENSMMUG00000020157,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,74.9211356466877,95.6887486855941,2.0554987638628868,9.999999,0.20554989694127834,0.0323930615175739,0.07677000401585793,0.4219494571197711,BBB
GCH1,ENSG00000131979,ENSMUSG00000037580,ENSMMUG00000004084,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,85.1261620185923,98.14077025232403,1.8832660445991416,9.999999,0.18832662329257646,0.005727803516896416,0.0525739870731422,0.10894748212510033,BBB
GCNT2,ENSG00000285222,NA,NA,Daneman,liver_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
GDI2,ENSG00000057608,ENSMUSG00000021218,ENSMMUG00000013182,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,89.31240657698056,97.53363228699551,0.01730384844938103,0.48582134682096867,0.03561771948188542,0.0022989184212731575,0.08085724613832586,0.02843181694984148,BBB
GDPD1,ENSG00000153982,ENSMUSG00000061666,ENSMMUG00000042757,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,86.87830687830687,98.62433862433862,0.04274252307035814,0.4660566447722647,0.09171100455234142,0.004573260241851133,0.039558504486358864,0.1156075109823262,BBB
GDPD3,ENSG00000102886,ENSMUSG00000030703,ENSMMUG00000029164,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,77.84491440080564,96.23824451410658,0.1431014796253794,0.5092014300581374,0.28103118172515923,0.026608902146101107,0.061202508613849245,0.4347681614488576,BBB
GDPD5,ENSG00000158555,ENSMUSG00000035314,ENSMMUG00000009022,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,86.78629690048939,96.07201309328968,0.1665655417205213,0.5167689765136717,0.32232109373948575,0.1174082010240761,0.20535775922479704,0.5717251759430915,BBB
GEM,ENSG00000164949,ENSMUSG00000028214,ENSMMUG00000062934,Daneman,lung_only,ortholog_one2one,ortholog_one2one,2,90.01122334455668,97.8675645342312,1.5170571733570575,9.999999,0.15170573250627897,1.9835581691520925,9.999999,0.1983558367507929,BBB
GGA2,ENSG00000103365,ENSMUSG00000030872,ENSMMUG00000020521,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,82.54997298757428,97.24473257698541,2.7081030172854392,9.999999,0.2708103288095768,2.112192762132861,9.999999,0.21121929733521583,BBB
GIMAP4,ENSG00000133574,ENSMUSG00000054435,ENSMMUG00000011386,Daneman,lung_only,ortholog_one2one,ortholog_one2one,2,68.12015503875969,90.11627906976744,2.141102510484226,9.999999,0.21411027245944983,1.6813726456996199,9.999999,0.1681372813836901,BBB
GIMAP8,ENSG00000171115,ENSMUSG00000064262,ENSMMUG00000022636,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,63.40425531914894,94.29429429429429,2.6462755907351765,9.999999,0.2646275855362762,0.060960893803165966,0.06365119301836863,0.9577337189198277,BBB
GJA1,ENSG00000152661,ENSMUSG00000050953,ENSMMUG00000005225,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,88.16362053959965,98.17232375979113,0.01157231733870551,0.5912196287500175,0.019573635204183277,0.0023731855591669587,0.04915906688752816,0.048275642916424936,BBB
GJB2,ENSG00000165474,ENSMUSG00000046352,ENSMMUG00000010522,Munji,NA,ortholog_one2one,ortholog_one2one,1,87.22466960352423,97.06314243759178,0.03610128474252404,0.5904895772312664,0.0611378864836168,0.009060270556597418,0.09794762031849014,0.09250118101018386,BBB
GLB1,ENSG00000170266,ENSMUSG00000045594,ENSMMUG00000020109,Both,lung_only,ortholog_one2one,ortholog_one2one,1,75.88235294117646,87.48299319727892,3.9880571976577306,9.999999,0.398805759646349,2.0787944162523786,9.999999,0.20787946241318409,BBB
GLCCI1,ENSG00000106415,ENSMUSG00000029638,ENSMMUG00000045449,Both,liver_only,ortholog_one2one,ortholog_one2one,1,88.72727272727273,97.68856447688565,9.999999,2.885925437286537,3.4650926426576016,1.5682207954993115,9.999999,0.15682209523214066,BBB
GLRX2,ENSG00000023572,NA,ENSMMUG00000022645,Daneman,lung_only,NA,ortholog_one2one,1,NA,83.39920948616601,NA,NA,NA,9.999999,9.999999,1,BBB
GLS,ENSG00000115419,ENSMUSG00000026103,ENSMMUG00000005612,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,89.58024691358025,98.90547263681592,1.4475281984293504,2.4887685294940742,0.5816242777401276,0.005287509213624983,0.03204824383737458,0.16498592685626984,BBB
GLT8D1,ENSG00000016864,ENSMUSG00000021916,ENSMMUG00000012526,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,89.51612903225806,98.74551971326164,0.045704356618217847,0.3462285721019175,0.1320063111509009,0.006273795267596475,0.023562730010895868,0.2662592689682116,BBB
GLUL,ENSG00000135821,ENSMUSG00000026473,ENSMMUG00000022884,Munji,NA,ortholog_one2one,ortholog_one2one,1,83.72703412073491,72.76902887139107,2.0501144157304063,9.999999,0.20501146207418683,2.862823896976006,9.999999,0.2862824183258424,BBB
GMFG,ENSG00000291873,NA,NA,Daneman,lung_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
GMPR,ENSG00000137198,ENSMUSG00000000253,ENSMMUG00000002936,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,87.28323699421965,97.39884393063583,0.02347116692120226,0.5962104153890635,0.03936725410254012,0.007607272836746736,0.07426998279797589,0.10242728690862253,BBB
GMPS,ENSG00000163655,ENSMUSG00000027823,ENSMMUG00000007324,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,91.59462055715657,96.02618045815802,0.010730703179891398,0.357584318076175,0.030008875214727598,2.5947339137279766,9.999999,0.25947341732013934,BBB
GNA12,ENSG00000146535,ENSMUSG00000000149,ENSMMUG00000006460,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,91.7975567190227,80.60344827586206,9.999999,9.999999,1,0.0037937330138680396,0.07481494050493503,0.05070822737094595,BBB
GNA13,ENSG00000120063,ENSMUSG00000020611,ENSMMUG00000016371,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,90.74074074074075,90.8130081300813,0.017143915427713007,0.373693718277993,0.04587691627976348,2.161902188936538,9.999999,0.21619024051267782,BBB
GNAI1,ENSG00000127955,ENSMUSG00000057614,ENSMMUG00000023470,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,88.54460093896714,82.89992119779353,0,0.6830151578157939,0,9.999999,9.999999,1,BBB
GNB1,ENSG00000078369,ENSMUSG00000029064,ENSMMUG00000001896,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,90.22482893450635,98.43597262952102,3.7730641719879675e-5,0.47181961132912564,7.996836251378291e-5,0,0.04762053597526376,0,BBB
GNG12,ENSG00000172380,ENSMUSG00000036402,NA,Daneman,lung_only,ortholog_one2one,NA,1,75.39682539682539,NA,0.5903209120384015,1.5990170392722423,0.36917737431182923,NA,NA,NA,BBB
GNG7,ENSG00000176533,ENSMUSG00000048240,ENSMMUG00000065054,Munji,NA,ortholog_one2one,ortholog_one2one,1,83.09178743961353,96.13526570048309,0.02886560857957684,1.0136025803286082,0.02847823115270549,0,0.15719096202127586,0,BBB
GOLGA4,ENSG00000144674,ENSMUSG00000038708,ENSMMUG00000021918,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,74.32983682983684,97.78361038203558,1.5205343920814394,9.999999,0.15205345441348936,0.13704340671064785,0.243519798825942,0.562760840684666,BBB
GORASP2,ENSG00000115806,ENSMUSG00000014959,ENSMMUG00000015203,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,85.92268417213712,97.7924944812362,0.2584683559047023,0.7429952279577852,0.3478735073644211,0.008525313674820432,0.05945793097704862,0.14338396131058262,BBB
GPAM,ENSG00000119927,ENSMUSG00000024978,ENSMMUG00000007526,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,84.59991958182549,93.52259096361455,0.17290768778434756,0.8930607192775442,0.19361246559385573,0.059948821148195136,0.11619964570303455,0.5159122541681689,BBB
GPCPD1,ENSG00000125772,ENSMUSG00000027346,ENSMMUG00000001809,Munji,NA,ortholog_one2one,ortholog_one2one,2,88.90532544378698,83.06010928961749,0.9053268953064308,2.2899605884692673,0.39534605960690355,2.571806004152343,9.999999,0.2571806261332969,BBB
GPD2,ENSG00000115159,ENSMUSG00000026827,ENSMMUG00000004897,Both,liver_only,ortholog_one2one,ortholog_one2one,1,84.13762287756926,98.9010989010989,0.1885103752090836,0.8419721325356894,0.22389146614789301,0.003925633275588825,0.032403044442896774,0.12115013706526523,BBB
GPI,ENSG00000282019,NA,NA,Daneman,lung_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
GPM6B,ENSG00000046653,ENSMUSG00000031342,ENSMMUG00000019415,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,93.71833839918946,99.18946301925025,0.008622012436482356,0.2602781412258366,0.03312614880325759,0,0.028283137964673535,0,BBB
GPR146,ENSG00000164849,ENSMUSG00000044197,ENSMMUG00000007208,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,76.68650793650794,94.51097804391217,9.999999,9.999999,1,0.021491225228508465,0.13056641451918524,0.16459994944067777,BBB
GPR155,ENSG00000163328,ENSMUSG00000041762,ENSMMUG00000021012,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,85.49559892843475,97.55631920580375,1.8917868943875866,9.999999,0.18917870835662948,1.9904060546788496,9.999999,0.19904062537194747,BBB
GPR160,ENSG00000173890,ENSMUSG00000037661,ENSMMUG00000022196,Both,liver_only,ortholog_one2one,ortholog_one2one,1,72.8613569321534,97.83677482792527,0.24109519275878627,0.8289545180238211,0.29084248594668743,0.017364880360338758,0.05241722573741269,0.33128194245397863,BBB
GPR4,ENSG00000177464,ENSMUSG00000044317,ENSMMUG00000019031,Munji,NA,ortholog_one2one,ortholog_one2one,1,86.33879781420765,97.15335169880625,9.999999,9.999999,1,0.003961195360195802,0.09408382452344331,0.04210283096228483,BBB
GPR85,ENSG00000164604,ENSMUSG00000048216,ENSMMUG00000015548,Munji,NA,ortholog_one2one,ortholog_one2one,2,94.87870619946092,98.83198562443846,0,0.18401055683735518,0,0.0010642719040168669,0.04032620074132308,0.026391573826747478,BBB
GPRASP1,ENSG00000198932,ENSMUSG00000043384,ENSMMUG00000046251,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,71.32335471608458,96.94583631591506,2.295648294555297,9.999999,0.2295648524120149,0.34837841113291007,0.6358762069158981,0.5478714368361122,BBB
GRB14,ENSG00000115290,ENSMUSG00000026888,ENSMMUG00000015292,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,85.27418361059766,98.95255699322243,1.7464072411354512,9.999999,0.17464074157761927,0.0033621355309552178,0.02552949196657633,0.13169613932611687,BBB
GRB7,ENSG00000141738,ENSMUSG00000019312,ENSMMUG00000020775,Munji,NA,ortholog_one2one,ortholog_one2one,0,81.96428571428571,97.13774597495528,2.0856417801088263,9.999999,0.20856419886730249,2.1360170744447213,2.3397879125841134,0.9129105518310234,BBB
GRM3,ENSG00000198822,ENSMUSG00000003974,ENSMMUG00000022513,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,89.6590909090909,98.25757575757575,0.016236630085229214,0.4490453805634462,0.03615810514486547,0.0023467335540482376,0.059298862573083234,0.03957468073111844,BBB
GRP,ENSG00000134443,ENSMUSG00000024517,ENSMMUG00000007584,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,75.66964285714286,97.54464285714286,1.4220170578794076,1.434443827663261,0.991336872490785,0.6400849475465927,0.730610869983803,0.8760955713138827,BBB
GRTP1,ENSG00000139835,ENSMUSG00000038515,ENSMMUG00000009791,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,71.441523118767,90.53140096618357,2.309126370011933,9.999999,0.2309126600924593,0.08735075773785866,0.22016188091683553,0.3967569561728751,BBB
GSE1,ENSG00000131149,ENSMUSG00000031822,ENSMMUG00000020592,Munji,NA,ortholog_one2one,ortholog_one2one,2,84.13214189006229,95.81976112920738,1.9176214514875736,9.999999,0.19176216432497378,1.7330302763465717,9.999999,0.17330304496496166,BBB
GSR,ENSG00000104687,ENSMUSG00000031584,ENSMMUG00000039030,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,79.1586998087954,87.95411089866157,2.3350677213769986,9.999999,0.23350679548837938,2.080389087793547,9.999999,0.20803892958324763,BBB
GSTM2,ENSG00000213366,ENSMUSG00000004035,ENSMMUG00000020851,Munji,NA,ortholog_one2one,ortholog_one2one,1,77.37556561085972,76.89243027888446,0.192894370158752,0.6443735672321096,0.29935177351753406,0.28797228610019676,0.4510708203572656,0.6384192306478871,BBB
GSTM3,ENSG00000134202,ENSMUSG00000004032,ENSMMUG00000008029,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,87.31563421828909,50.57471264367816,9.999999,9.999999,1,9.999999,9.999999,1,BBB
GSTM5,ENSG00000134201,NA,NA,Daneman,liver_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
GSTO1,ENSG00000148834,ENSMUSG00000025068,ENSMMUG00000032415,Daneman,lung_only,ortholog_one2one,ortholog_one2many,1,76.721763085399445,95.3168044077135,0.42769573440673503,0.9185533440693665,0.4656188311415441,0.03805954832208833,0.07876448022048779,0.4832070016274732,BBB
GSTO1,ENSG00000148834,ENSMUSG00000025068,ENSMMUG00000015334,Daneman,lung_only,ortholog_one2one,ortholog_one2many,1,76.721763085399445,97.65840220385675,0.42769573440673503,0.9185533440693665,0.4656188311415441,0.012890251977992545,0.06018066053401351,0.21419259715016092,BBB
GTF2E2,ENSG00000197265,ENSMUSG00000031585,ENSMMUG00000000459,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,90.21615472127418,89.82346832814123,1.1746942002083012,9.999999,0.11746943176777329,9.999999,9.999999,1,BBB
GTF2H5,ENSG00000272047,ENSMUSG00000034345,ENSMMUG00000049294,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,87.5,99.53703703703704,0.005330358132287659,0.6680970202896324,0.007978419257096596,0,0.013433961339656814,0,BBB
GUSB,ENSG00000169919,ENSMUSG00000025534,ENSMMUG00000021236,Daneman,lung_only,ortholog_one2one,ortholog_one2many,1,77.53956100051046,28.02802802802803,1.158273041064649,2.0637629773629476,0.5612432502034108,3.991878081701527,9.999999,0.3991878480889375,BBB
GUSB,ENSG00000169919,ENSMUSG00000025534,ENSMMUG00000049089,Daneman,lung_only,ortholog_one2one,ortholog_one2many,1,77.53956100051046,94.78527607361963,1.158273041064649,2.0637629773629476,0.5612432502034108,0.027673540090162728,0.12846360031337417,0.2154193096149873,BBB
HADHB,ENSG00000138029,ENSMUSG00000059447,NA,Daneman,lung_only,ortholog_one2one,NA,1,88.79551820728291,NA,2.5839080489544566,9.999999,0.25839083073452873,NA,NA,NA,BBB
HBA1,ENSG00000206172,ENSMUSG00000069919,ENSMMUG00000029310,Munji,NA,ortholog_many2many,ortholog_many2many,1,81.58508158508158,78.08988764044943,0.0834262240114417,0.6690977711366075,0.12468465388806212,9.999999,9.999999,1,BBB
HBA1,ENSG00000206172,ENSMUSG00000069919,ENSMMUG00000019566,Munji,NA,ortholog_many2many,ortholog_many2many,1,81.58508158508158,96.73659673659674,0.0834262240114417,0.6690977711366075,0.12468465388806212,0.9884418776554164,1.0676449605313694,0.9258151484773239,BBB
HBA1,ENSG00000206172,ENSMUSG00000069917,ENSMMUG00000029310,Munji,NA,ortholog_many2many,ortholog_many2many,1,81.35198135198135,78.08988764044943,0.0834262240114417,0.6832640784619562,0.12209953170556855,9.999999,9.999999,1,BBB
HBA1,ENSG00000206172,ENSMUSG00000069917,ENSMMUG00000019566,Munji,NA,ortholog_many2many,ortholog_many2many,1,81.35198135198135,96.73659673659674,0.0834262240114417,0.6832640784619562,0.12209953170556855,0.9884418776554164,1.0676449605313694,0.9258151484773239,BBB
HBA2,ENSG00000188536,ENSMUSG00000069919,ENSMMUG00000029310,Munji,NA,ortholog_many2many,ortholog_many2many,1,81.58508158508158,78.08988764044943,0.0834262240114417,0.6690977711366075,0.12468465388806212,9.999999,9.999999,1,BBB
HBA2,ENSG00000188536,ENSMUSG00000069919,ENSMMUG00000019566,Munji,NA,ortholog_many2many,ortholog_many2many,1,81.58508158508158,96.73659673659674,0.0834262240114417,0.6690977711366075,0.12468465388806212,0.9884418776554164,1.0676449605313694,0.9258151484773239,BBB
